city,date,pm25_mean,pm25_median,pm25_sd,n_values,n_sensors,temp_mean,temp_min,temp_max,rh_mean,wind_mean,wind_max,precip_sum,pressure_mean,n_hours
London,2022-05-03,16.433333333333334,16.2,1.7399712641305312,9,9,12.15,9.8,14.4,76.91666666666667,7.570833333333334,12.8,0,1021.1791666666667,24
London,2022-05-04,21.022222222222222,21.5,2.1428822749848964,9,9,12.5875,9.2,18.2,81.625,11.208333333333334,16.9,4.5,1019.1666666666666,24
London,2022-05-05,9.334444444444445,8.38,1.7190703236859677,9,9,13.2375,6.9,19,73.20833333333333,9.854166666666666,14.1,0,1023.6875,24
London,2022-05-06,9.736666666666666,9.16,1.832314110626232,9,9,14.891666666666666,8.8,21.1,74.04166666666667,12.65,20.2,0,1024.9875,24
London,2022-05-07,5.613333333333333,5.13,1.5055397703149525,9,9,14.1125,10.6,18.1,80,10.7875,15.7,2.3000000000000007,1025.6791666666666,24
London,2022-05-08,7.677777777777778,7.17,1.780777763912287,9,9,12.304166666666667,7.8,17,72.5,12.795833333333334,15.4,0,1028.8458333333333,24
London,2022-05-09,9.376666666666667,10.3,1.6846141991565904,9,9,14.395833333333332,4.5,21,69.20833333333333,14.05,23.7,0,1023.1416666666667,24
London,2022-05-10,8.647777777777778,8.75,1.5714147907043654,9,9,15.508333333333333,12.1,18.7,71.625,18.941666666666666,24.7,1.5,1014.8208333333333,24
London,2022-05-11,6.883333333333334,6.71,1.3473770815922321,9,9,12.975,9.4,16.6,83.54166666666667,19.879166666666666,36.7,4.199999999999999,1010.4291666666667,24
London,2022-05-12,6.135,5.635,1.6718137190222815,10,10,12.704166666666666,7.1,17.4,69.91666666666667,15.208333333333334,22.5,0,1018.0708333333333,24
London,2022-05-13,5.301,4.91,1.2639923522975394,10,10,14.4625,9.8,19.5,67,19.491666666666667,26.4,0,1019.6833333333334,24
London,2022-05-14,8.739,8.309999999999999,1.5000774054102084,10,10,14.520833333333334,6.8,21,71.91666666666667,7.075,10.9,0,1020.8166666666667,24
London,2022-05-15,13.33,12.9,3.1148568720461838,10,10,15.0875,12.3,21.7,81.04166666666667,12.666666666666666,23.1,24.799999999999997,1015.2291666666666,24
London,2022-05-16,18.072727272727274,19.4,5.134606296317354,11,11,16.295833333333334,12.5,19.3,76.5,17.9875,29.9,1.7000000000000002,1014.4708333333333,24
London,2022-05-17,7.548181818181818,7.33,1.6148425197635723,11,11,18.258333333333333,11.7,24.1,70.125,12.833333333333334,24,0.1,1017.45,24
London,2022-05-18,4.751818181818182,4.17,1.6533349217978686,11,11,16.72083333333333,10.9,21.4,68.20833333333333,11.3625,16,19.9,1018.9625,24
London,2022-05-19,4.751818181818182,4.57,1.0197923139719987,11,11,16.720833333333335,12.3,21.5,70.83333333333333,11.383333333333333,18,11.2,1018.275,24
London,2022-05-20,4.574545454545454,4,1.344874444967735,11,11,13.55,11.4,17.1,75.25,14.833333333333332,27.4,4,1018.6333333333333,24
