city,season,wind_bin,n,wind_mean_bin,pm25_mean_bin,pm25_sd_bin,pm25_se_bin,pm25_ci_low,pm25_ci_high
Birmingham,Summer,"(11.9,12.7]",58,12.281106321839081,8.08492556102901,3.372462779041598,0.4428260574681389,7.216986488391457,8.952864633666563
Birmingham,Summer,"(12.7,13.5]",54,13.088888888888889,7.612929159318048,3.871758769844335,0.5268796329591396,6.580245078718134,8.645613239917962
Birmingham,Summer,"(13.5,14.3]",57,13.844517543859649,7.867035783904204,4.488563214190672,0.594524721392742,6.70176732997443,9.032304237833978
Birmingham,Summer,"(14.3,15.1]",55,14.688712121212122,6.827213564213564,3.2415596242759945,0.4370918105706548,5.970513615495081,7.6839135129320475
Birmingham,Summer,"(15.1,16]",56,15.53705357142857,6.074103883219955,2.9605386376787974,0.3956186165178762,5.2986913948449175,6.8495163715949925
Birmingham,Summer,"(16,17]",41,16.521646341463413,6.544939024390244,3.8497581349287855,0.6012312102930923,5.366525852215783,7.723352196564705
Birmingham,Summer,"(17,18.1]",45,17.544074074074075,6.335067901234568,2.8665079025686344,0.42731376854558734,5.497532914885217,7.17260288758392
Birmingham,Summer,"(18.1,19.4]",51,18.712745098039214,5.139404139433551,1.7617660455545574,0.246696590630683,4.655878821797412,5.62292945706969
Birmingham,Summer,"(19.4,20.9]",39,20.25929487179487,5.450571632071632,2.191108988066739,0.3508582370448596,4.762889487463708,6.138253776679557
Birmingham,Summer,"(20.9,22.8]",33,21.832828282828284,6.216053391053391,3.2691740651541177,0.5690901581731886,5.100636681033942,7.33147010107284
Birmingham,Autumn,"(8.06,8.83]",37,8.433445945945946,11.0109259009009,8.64093196334344,1.4205604641481544,8.226627391170519,13.795224410631283
Birmingham,Autumn,"(8.83,9.63]",38,9.243640350877193,10.60847456140351,11.456724595403392,1.8585261453700987,6.965763316478116,14.251185806328904
Birmingham,Autumn,"(9.63,10.4]",39,10.028418803418804,10.58675641025641,8.855454805934619,1.4180076291786967,7.8074614570661645,13.366051363446655
Birmingham,Autumn,"(10.4,11.1]",43,10.757461240310077,9.090052602436323,6.9074359645415795,1.0533741092566071,7.025439348293373,11.154665856579273
Birmingham,Autumn,"(11.1,11.9]",44,11.46467803030303,11.4998546489899,10.491447970160506,1.5816452920253714,8.39982987662017,14.599879421359628
Birmingham,Autumn,"(11.9,12.7]",47,12.23049645390071,7.395785287260021,3.936884814316707,0.5742536699684967,6.270248094121768,8.521322480398275
Birmingham,Autumn,"(12.7,13.5]",40,13.023020833333334,10.546233035714286,8.889473553482352,1.405549181441743,7.79135664008847,13.301109431340102
Birmingham,Autumn,"(13.5,14.3]",45,13.933055555555557,8.274604973544974,4.973194368219053,0.7413600448437948,6.821539285651137,9.727670661438813
Birmingham,Autumn,"(14.3,15.1]",54,14.71327160493827,9.63334523074662,9.480062278416192,1.290073072884788,7.104802007892436,12.161888453600804
Birmingham,Autumn,"(15.1,16]",56,15.553869047619047,8.35270257936508,4.575515585921445,0.6114289889415098,7.15430176103972,9.551103397690438
Birmingham,Autumn,"(16,17]",41,16.553658536585367,8.61969250573275,6.097343125949016,0.9522450135050906,6.753292279262773,10.486092732202728
Birmingham,Autumn,"(17,18.1]",61,17.48428961748634,9.034875577153265,7.331508769664864,0.9387035080685541,7.195016701338899,10.874734452967632
Birmingham,Autumn,"(18.1,19.4]",65,18.775128205128205,6.87445635008547,4.673992230170389,0.5797373857412067,5.738171074032705,8.010741626138236
Birmingham,Autumn,"(19.4,20.9]",47,19.99494680851064,8.232043012495778,6.292084422497415,0.9177948407916202,6.433165124544202,10.030920900447354
Birmingham,Autumn,"(20.9,22.8]",54,21.719675925925927,7.8514750617283955,6.7559346337997335,0.9193662549114485,6.049517202101956,9.653432921354835
Birmingham,Autumn,"(22.8,25.9]",49,24.10263605442177,5.847053449951409,2.6191536144430225,0.37416480206328895,5.113690437907363,6.580416461995456
Birmingham,Autumn,"(25.9,45]",34,28.677083333333332,6.314323773856209,4.0621658716380855,0.6966556996001178,4.9488786026399785,7.67976894507244
London,Winter,"[1.71,5.97]",41,4.784654471544715,16.202462174004857,8.826995020419226,1.3785450185108636,13.500513937723564,18.90441041028615
London,Winter,"(5.97,7.09]",38,6.541228070175438,18.07832892838156,14.472635931865762,2.3477715683754017,13.476696654365771,22.679961202397347
London,Winter,"(7.09,8.06]",39,7.622863247863248,14.235581853331853,8.249471474809944,1.3209726371290458,11.646475484558923,16.824688222104783
London,Winter,"(8.06,8.83]",40,8.500729166666666,13.167489177489177,6.945646615202291,1.098203156333916,11.015010991074702,15.319967363903652
London,Winter,"(8.83,9.63]",42,9.261210317460318,13.959803889232461,8.675734700999495,1.3386949277465898,11.335961830849145,16.58364594761578
London,Winter,"(10.4,11.1]",35,10.752142857142857,11.837639538239538,8.608274159218425,1.455063906306599,8.985714281878604,14.689564794600471
London,Winter,"(11.1,11.9]",34,11.532843137254902,12.482525793650794,7.030081737793487,1.2056490714677728,10.11945361357396,14.845597973727628
London,Winter,"(11.9,12.7]",30,12.255555555555556,12.692827260702261,10.189471889299567,1.8603345342780517,9.04657157351728,16.339082947887242
London,Winter,"(14.3,15.1]",33,14.66300505050505,12.009454468931741,9.467461309010307,1.648073472523777,8.779230462785138,15.239678475078344
London,Winter,"(15.1,16]",30,15.590694444444445,12.467613696488696,11.929452281857458,2.178010037818269,8.19871402236489,16.736513370612503
London,Winter,"(16,17]",41,16.507418699186992,11.727743154541935,6.898045260122348,1.0772936779511753,9.61624754575763,13.83923876332624
London,Winter,"(17,18.1]",38,17.636293859649122,11.934175495557074,10.181281387270904,1.6516219355752677,8.696996501829549,15.1713544892846
London,Winter,"(18.1,19.4]",47,18.709485815602836,11.930983090786281,8.089702615145825,1.1800044031787411,9.618174460555949,14.243791721016613
London,Winter,"(19.4,20.9]",47,20.12464539007092,8.214191742654508,4.532303854318424,0.6611044631760317,6.9184269948294865,9.50995649047953
London,Winter,"(20.9,22.8]",52,21.930208333333333,8.465642877955379,3.6919349380152124,0.5119792586419544,7.462163531017148,9.46912222489361
London,Winter,"(22.8,25.9]",62,24.075470430107526,8.098967881580785,5.544992467337914,0.7042147475670147,6.718706976349436,9.479228786812135
London,Winter,"(25.9,45]",80,30.00015625,7.645408802308802,3.8765286376204093,0.43340907752219415,6.795927010365302,8.494890594252302
London,Spring,"[1.71,5.97]",32,4.777734375,15.86135943396881,9.036922758277186,1.5975173408592092,12.73022544588476,18.99249342205286
London,Spring,"(5.97,7.09]",49,6.623979591836735,12.70600666397095,8.541290939949649,1.220184419992807,10.314445200785048,15.097568127156851
London,Spring,"(7.09,8.06]",49,7.570493197278911,15.488036980593103,8.697853737741989,1.2425505339631413,13.052637934025345,17.92343602716086
London,Spring,"(8.06,8.83]",45,8.415092592592593,11.976991811891812,6.656001332937756,0.9922180959185355,10.032244343891483,13.921739279892142
London,Spring,"(8.83,9.63]",38,9.207456140350876,13.14141418230892,7.741926166662035,1.255906265045352,10.67983790282003,15.602990461797809
London,Spring,"(9.63,10.4]",49,10.137244897959183,12.635657714167918,6.978656318480346,0.9969509026400495,10.68163394499342,14.589681483342416
London,Spring,"(10.4,11.1]",55,10.732878787878787,14.512692052392051,10.674874841060022,1.439399829930998,11.691468385727294,17.333915719056808
London,Spring,"(11.1,11.9]",52,11.525721153846154,10.422320282815475,6.066516703641633,0.841274501478411,8.77342225991779,12.07121830571316
London,Spring,"(11.9,12.7]",49,12.335204081632654,13.14792430528655,12.628734328187479,1.8041049040267827,9.611878693394056,16.683969917179045
London,Spring,"(12.7,13.5]",46,13.055072463768116,15.385379058743188,11.805055876229648,1.7405605309091625,11.97388041816123,18.796877699325147
London,Spring,"(13.5,14.3]",40,13.8025,12.11452076048951,8.975358040555387,1.4191287111830468,9.333028486570738,14.896013034408282
London,Spring,"(14.3,15.1]",36,14.664351851851851,9.642510531906366,6.563710487084003,1.0939517478473337,7.498365106125592,11.78665595768714
London,Spring,"(15.1,16]",55,15.560075757575758,11.178479432183977,8.7859580075942,1.184698336065566,8.856470693495467,13.500488170872487
London,Spring,"(16,17]",36,16.534027777777776,10.545047305318139,7.846985213838413,1.3078308689730689,7.981698802130924,13.108395808505353
London,Spring,"(17,18.1]",40,17.5896875,11.718692854367854,7.317844024710481,1.1570527339969308,9.450869495733869,13.986516213001838
London,Spring,"(18.1,19.4]",42,18.66488095238095,10.692121307924879,7.072430900578547,1.0912997803346842,8.553173738468898,12.83106887738086
London,Spring,"(19.4,20.9]",43,20.104941860465118,11.040291676992258,10.044584350363946,1.5317847530157565,8.037993561081375,14.04258979290314
London,Spring,"(20.9,22.8]",33,21.85239898989899,9.037340001749092,5.0600349213964275,0.8808390181706639,7.3108955261345905,10.763784477363593
London,Spring,"(22.8,25.9]",41,24.064532520325205,9.036510462437292,5.2358657213637505,0.817704846448977,7.433808963397297,10.639211961477287
London,Spring,"(25.9,45]",48,29.22222222222222,8.404959642787768,4.819309671264121,0.6956074340031269,7.041569072141639,9.768350213433896
London,Summer,"[1.71,5.97]",32,5.252213541666666,8.481092825577202,3.2422114718401027,0.5731474294447384,7.357723863865514,9.604461787288889
London,Summer,"(5.97,7.09]",60,6.563125,10.31454294131794,5.285843452614268,0.6823994554211524,8.977040008692482,11.652045873943399
London,Summer,"(7.09,8.06]",53,7.5632861635220126,9.128081611260857,5.772268537118226,0.7928820615218337,7.574032770678063,10.682130451843651
London,Summer,"(8.06,8.83]",47,8.46586879432624,9.10778366550707,6.016800810692841,0.8776405990962364,7.387608091278446,10.827959239735693
London,Summer,"(8.83,9.63]",59,9.262570621468926,8.963250556411573,4.989113879041075,0.6495273026716715,7.6901770431750975,10.236324069648049
London,Summer,"(9.63,10.4]",40,10.018437500000001,8.712744305555555,4.958583104749474,0.7840208289118812,7.176063480888268,10.249425130222843
London,Summer,"(10.4,11.1]",58,10.785560344827585,8.309496728367417,3.115829449922444,0.40912845046858765,7.507604965448985,9.11138849128585
London,Summer,"(11.1,11.9]",54,11.531481481481482,8.616912270856716,4.299871073740397,0.5851383383565107,7.470041127677955,9.763783414035476
London,Summer,"(11.9,12.7]",51,12.26813725490196,7.886765093294505,3.243079379625357,0.4541219466211301,6.99668607791709,8.77684410867192
London,Summer,"(12.7,13.5]",51,13.090032679738561,7.174846202272673,3.3614452766440666,0.470696487443471,6.25228108688347,8.097411317661876
London,Summer,"(13.5,14.3]",52,13.837099358974358,7.043356934731935,2.7499335536312532,0.3813471704513995,6.2959164806471914,7.790797388816678
London,Summer,"(14.3,15.1]",50,14.721333333333334,7.879903412698413,3.346590623297259,0.4732793847177613,6.952275818651601,8.807531006745226
London,Summer,"(15.1,16]",41,15.55660569105691,8.119266300095568,3.167330970221735,0.4946539927658169,7.149744474274566,9.088788125916569
London,Summer,"(16,17]",45,16.54083333333333,6.63871049382716,2.0076543263835624,0.29928343660767964,6.052114958076108,7.2253060295782126
London,Summer,"(17,18.1]",43,17.65048449612403,7.7131461374542765,3.133299863785874,0.47782374965069074,6.776611588138922,8.64968068676963
London,Summer,"(18.1,19.4]",38,18.70219298245614,6.766510632642212,2.745419048677711,0.4453657796759644,5.893593704477322,7.639427560807102
London,Summer,"(19.4,20.9]",43,20.016375968992246,6.976460076744961,2.3123485383782723,0.35262984621337456,6.285305578166747,7.667614575323175
London,Summer,"(20.9,22.8]",34,21.81139705882353,6.571353667574256,2.0237276356268237,0.3470664262237949,5.891103472175618,7.251603862972893
London,Autumn,"[1.71,5.97]",42,4.874007936507937,11.377589397375111,6.333692143242564,0.9773099153309093,9.462061963326528,13.293116831423694
London,Autumn,"(5.97,7.09]",40,6.6140625,12.104983656621156,6.089763441104565,0.9628761442757541,10.217746413840679,13.992220899401634
London,Autumn,"(7.09,8.06]",35,7.551785714285715,10.468902535559678,6.82601871126088,1.1538077513357197,8.207439342941669,12.730365728177688
London,Autumn,"(8.06,8.83]",55,8.5175,11.306889041766315,6.964327315039213,0.9390697035896876,9.466312422730528,13.147465660802101
London,Autumn,"(8.83,9.63]",44,9.19659090909091,10.025987756561621,7.987550114511493,1.204168487454315,7.665817521151164,12.386157991972079
London,Autumn,"(9.63,10.4]",56,9.985714285714286,10.492665294526901,6.122069632838273,0.8180959665733484,8.889197200043139,12.096133389010664
London,Autumn,"(10.4,11.1]",39,10.826923076923077,9.091213064713065,4.8974416008268715,0.7842182819086374,7.554145232172136,10.628280897253994
London,Autumn,"(11.1,11.9]",44,11.448295454545455,11.433594524793389,8.739007643863737,1.3174549724883546,8.851382778716214,14.015806270870563
London,Autumn,"(11.9,12.7]",42,12.257936507936508,8.248177281712996,4.421013764264623,0.6821772340545493,6.911109902966079,9.585244660459914
London,Autumn,"(12.7,13.5]",56,13.106845238095238,9.163884025696525,5.657126811524646,0.7559653686520752,7.682191903138458,10.645576148254593
London,Autumn,"(13.5,14.3]",52,13.923076923076923,8.636806943056943,4.098641517219539,0.5683793134646373,7.522783488666254,9.750830397447633
London,Autumn,"(14.3,15.1]",40,14.742916666666668,9.805752408702409,4.838161656766668,0.7649805261738234,8.306390577401714,11.305114240003103
London,Autumn,"(15.1,16]",44,15.554734848484848,9.413227243085197,6.193101396355844,0.9336451645608379,7.583282720545955,11.243171765624439
London,Autumn,"(16,17]",49,16.533503401360544,8.439151551962777,6.6893803634510585,0.9556257662072941,6.56612505019648,10.312178053729074
London,Autumn,"(17,18.1]",44,17.65719696969697,8.086437836153745,3.5289973621632176,0.5320163698386065,7.043685751270077,9.129189921037414
London,Autumn,"(18.1,19.4]",48,18.71831597222222,7.862549452861953,3.8926059619489206,0.5618492749950879,6.7613248738715805,8.963774031852324
London,Autumn,"(19.4,20.9]",43,20.05358527131783,8.238848775255752,3.9854511660921688,0.6077756049594679,7.047608589535195,9.43008896097631
London,Autumn,"(20.9,22.8]",36,21.93263888888889,7.5520872137122135,2.592525079940702,0.4320875133234503,6.705195687598251,8.398978739826177
London,Autumn,"(22.8,25.9]",38,24.112719298245615,8.199436843127632,5.44007252675638,0.8824962963448382,6.469744102291749,9.929129583963515
London,Autumn,"(25.9,45]",32,28.99401041666667,7.486710105866356,3.344915127051936,0.5913030422079715,6.327756143138732,8.64566406859398
Manchester,Winter,"[1.71,5.97]",86,4.517248062015504,16.294703488372093,10.99037884555804,1.1851230294729274,13.971862350605155,18.61754462613903
Manchester,Winter,"(5.97,7.09]",46,6.479257246376812,13.96801268115942,9.137799428543298,1.347295022695525,11.327314436676192,16.608710925642647
Manchester,Winter,"(7.09,8.06]",30,7.592638888888889,10.494944444444444,5.9476357948794485,1.0858847628935477,8.36661030917309,12.623278579715798
Manchester,Winter,"(8.06,8.83]",30,8.493472222222222,13.273102222222223,7.744233667485973,1.4138971567576764,10.501863794977178,16.04434064946727
Manchester,Winter,"(11.1,11.9]",36,11.52037037037037,11.943854153703702,8.755881306210338,1.4593135510350563,9.083599593674991,14.804108713732413
Manchester,Winter,"(11.9,12.7]",30,12.353194444444444,11.694112222222222,8.771648204952971,1.6014765294508135,8.555218224498628,14.833006219945815
Manchester,Winter,"(12.7,13.5]",40,13.10375,11.240695833333334,8.262366368047337,1.306394829290132,8.680161967924676,13.801229698741992
Manchester,Winter,"(16,17]",41,16.42489837398374,9.69118536585366,6.369921429451983,0.9948145925723632,7.7413487644118275,11.64102196729549
Manchester,Winter,"(18.1,19.4]",33,18.72840909090909,9.66689898989899,9.316033590497073,1.6217132902382738,6.488340941031973,12.845457038766005
Manchester,Winter,"(19.4,20.9]",35,20.154880952380953,8.141366666666666,6.621981525681764,1.1193191722327152,5.947501089090545,10.335232244242789
Manchester,Winter,"(20.9,22.8]",48,21.859201388888888,7.6876388888888885,3.7485602607885076,0.5410580689099447,6.627165073825397,8.74811270395238
Manchester,Winter,"(22.8,25.9]",46,24.31340579710145,8.283322463768116,6.113002426296256,0.9013130357127523,6.516748913771121,10.04989601376511
Manchester,Winter,"(25.9,45]",63,29.247486772486774,6.919206349206349,2.4459842804283114,0.3081650531803135,6.3152028449729345,7.523209853439764
Manchester,Spring,"[1.71,5.97]",76,4.936787280701754,12.371203947368421,6.848092492228045,0.7855300823589906,10.8315649859448,13.910842908792043
Manchester,Spring,"(5.97,7.09]",71,6.58462441314554,12.562723004694835,6.988892838319304,0.8294289831599729,10.937042197701288,14.188403811688381
Manchester,Spring,"(7.09,8.06]",58,7.633620689655173,12.459847701149425,8.980161227332909,1.1791529372662723,10.148707944107532,14.770987458191318
Manchester,Spring,"(8.06,8.83]",46,8.462590579710145,13.18447463768116,8.430594459655238,1.2430233386802063,10.748148893867954,15.620800381494364
Manchester,Spring,"(8.83,9.63]",42,9.26359126984127,10.494210317460318,6.452447455873807,0.9956342578957057,8.542767171984735,12.445653462935901
Manchester,Spring,"(9.63,10.4]",52,9.999679487179487,10.917679487179488,7.336603898126323,1.017403905479363,8.923567832439936,12.91179114191904
Manchester,Spring,"(10.4,11.1]",51,10.752532679738563,10.579019607843136,7.413069445441692,1.0380373505968563,8.544466400673297,12.613572815012976
Manchester,Spring,"(11.1,11.9]",33,11.468813131313132,10.553057575757576,8.743891906263578,1.522116206972362,7.569709810091746,13.536405341423405
Manchester,Spring,"(11.9,12.7]",36,12.252199074074074,9.903935185185185,6.401799875912598,1.066966645985433,7.812680559053737,11.995189811316633
Manchester,Spring,"(12.7,13.5]",34,13.117524509803921,9.49867156862745,5.051405954982149,0.8663089742598823,7.8007059790780815,11.19663715817682
Manchester,Spring,"(13.5,14.3]",34,13.865686274509804,10.02141911764706,8.653091330809403,1.4839929203427213,7.112792993775326,12.930045241518794
Manchester,Spring,"(14.3,15.1]",32,14.707942708333333,9.678432291666667,7.21700945755932,1.2757990818319105,7.1778660912761225,12.178998492057211
Manchester,Spring,"(15.1,16]",35,15.494047619047619,8.648063095238095,4.235929153170925,0.7160027093061939,7.244697784997955,10.051428405478235
Manchester,Spring,"(16,17]",43,16.494864341085272,13.13063953488372,10.0242264671374,1.52868020492871,10.134426333223448,16.12685273654399
Manchester,Spring,"(17,18.1]",32,17.520182291666668,9.847995208333334,6.036022643880424,1.0670281357208502,7.756620062320467,11.9393703543462
Manchester,Spring,"(18.1,19.4]",37,18.81599099099099,8.530923423423424,6.3352548857143045,1.0415094875327489,6.489564827859237,10.572282018987611
Manchester,Spring,"(19.4,20.9]",38,20.256469298245616,9.32184298245614,6.241528224995693,1.0125095786865672,7.337324208230468,11.306361756681811
Manchester,Spring,"(20.9,22.8]",49,21.85824829931973,9.711836734693877,6.984169643346902,0.9977385204781288,7.756269234556745,11.66740423483101
Manchester,Spring,"(22.8,25.9]",39,24.14412393162393,9.667521367521367,7.642105421521887,1.2237162323321469,7.269037552150359,12.066005182892376
Manchester,Summer,"[1.71,5.97]",75,4.879166666666666,9.38145873015873,4.707642980539523,0.5435917884126291,8.316018824869976,10.446898635447484
Manchester,Summer,"(5.97,7.09]",73,6.519805936073059,9.174843444227006,4.540358911952879,0.5314088157371402,8.133282165382212,10.2164047230718
Manchester,Summer,"(7.09,8.06]",62,7.59502688172043,8.091158448540707,5.4989716643772315,0.6983700997463573,6.722353053037846,9.459963844043568
Manchester,Summer,"(8.06,8.83]",62,8.448319892473119,8.369799462365592,5.2832624895560985,0.6709750071489672,7.054688448353616,9.684910476377567
Manchester,Summer,"(8.83,9.63]",53,9.253930817610064,8.414344115004493,5.117794208911591,0.702983098709431,7.036497241534008,9.792190988474978
Manchester,Summer,"(9.63,10.4]",57,10.024488304093568,7.250200877192983,3.3795007211348542,0.4476258055867764,6.372854298242901,8.127547456143065
Manchester,Summer,"(10.4,11.1]",44,10.724810606060606,6.214946969696969,2.2034778581916794,0.332186785885352,5.56386086936168,6.866033070032259
Manchester,Summer,"(11.1,11.9]",48,11.541059027777777,6.198616140873016,3.2130675759115093,0.46376635746924205,5.289634080233301,7.10759820151273
Manchester,Summer,"(11.9,12.7]",57,12.282236842105263,6.461376775271512,3.3041856734622783,0.4376500838251541,5.60358261097421,7.3191709395688145
Manchester,Summer,"(12.7,13.5]",48,13.062760416666666,6.969111111111111,4.213601024652982,0.6081809214602705,5.777076505048981,8.161145717173241
Manchester,Summer,"(13.5,14.3]",40,13.8415625,7.07041011904762,3.762684147260914,0.5949326010576448,5.904342220974636,8.236478017120604
Manchester,Summer,"(14.3,15.1]",54,14.703163580246914,6.086290317460318,3.583649266184854,0.4876728955140146,5.130451442252849,7.042129192667786
Manchester,Summer,"(15.1,16]",30,15.487083333333333,5.755366111111111,2.8037512090058194,0.5118925942682896,4.752056626345263,6.758675595876959
Manchester,Summer,"(16,17]",33,16.41691919191919,5.470646464646465,2.8288608510948188,0.4924414659834264,4.505461191318949,6.435831737973981
Manchester,Summer,"(18.1,19.4]",35,18.7825,6.3577619047619045,3.686824873011695,0.6231871455729514,5.13631509943892,7.579208710084889
Manchester,Autumn,"[1.71,5.97]",73,4.778881278538813,12.561340639269407,9.201474018800319,1.0769510750557794,10.45051653216008,14.672164746378733
Manchester,Autumn,"(5.97,7.09]",47,6.58395390070922,10.796631442080379,8.230306667095098,1.2005136120208915,8.443624762519432,13.149638121641326
Manchester,Autumn,"(7.09,8.06]",44,7.505208333333333,9.362649576118326,7.418241329721057,1.1183419588632666,7.170699336746323,11.554599815490327
Manchester,Autumn,"(8.06,8.83]",43,8.461434108527131,9.528611007751937,8.88894289970915,1.3555510839738028,6.871730883163284,12.18549113234059
Manchester,Autumn,"(8.83,9.63]",55,9.214621212121212,10.198680577200577,8.109686569107293,1.0935099139024276,8.05540114595182,12.341960008449334
Manchester,Autumn,"(9.63,10.4]",44,10.010037878787879,9.2017146825396825,5.61197274602323,0.8460367241936142,7.5434827031201985,10.859946661959166
Manchester,Autumn,"(10.4,11.1]",41,10.735060975609755,7.2714027100271,4.1337612346077215,0.6455850427579766,6.006056026221467,8.536749393832734
Manchester,Autumn,"(11.1,11.9]",42,11.518253968253969,8.56145680272109,5.549630649006572,0.8563266001940123,6.883056666340825,10.239856939101353
Manchester,Autumn,"(11.9,12.7]",40,12.329895833333333,7.938573853174603,5.189488659875736,0.820530202841109,6.330334655606029,9.546813050743177
Manchester,Autumn,"(12.7,13.5]",40,13.033020833333333,6.660640468253968,3.938597267757192,0.6227469076114392,5.440056529335547,7.881224407172389
Manchester,Autumn,"(13.5,14.3]",43,13.904069767441861,8.379348822443706,4.396470304803524,0.6704554359922881,7.065256167898822,9.69344147698859
